Version,File_Name,LOC,LOC_touched,NR,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Bugginess
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/AlreadyExistsIndexException.java,33,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/AlreadyExistsTableException.java,29,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/AlreadyExistsTablespaceException.java,25,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/CatalogException.java,45,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/ColumnNameAlreadyExistException.java,26,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoPartitionedTableException.java,24,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoSuchColumnException.java,28,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoSuchDatabaseException.java,25,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoSuchFunctionException.java,33,28,5,2,16,4,3.20,4,4,0.80,345,88,69.00,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoSuchIndexException.java,29,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoSuchTableException.java,28,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoSuchTablespaceException.java,25,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/json/CatalogGsonHelper.java,68,8,4,2,4,1,1.00,0,0,0,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/json/FunctionAdapter.java,49,8,4,2,4,1,1.00,0,0,0,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/json/TableMetaAdapter.java,49,20,2,2,10,5,5.00,0,0,0,291,256,145.50,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/partition/PartitionDesc.java,134,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/partition/PartitionMethodDesc.java,133,24,3,3,0,0,0,-24,-8,-8.00,115,57,38.33,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/ColumnStats.java,146,44,5,3,20,7,4.00,-4,4,-0.80,195,71,39.00,Yes
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/Stat.java,88,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/StatSet.java,130,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/StatisticsUtil.java,139,88,2,1,52,26,26.00,16,8,8.00,232,219,116.00,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/TableStats.java,226,26,4,2,10,4,2.50,-6,4,-1.50,308,219,77.00,Yes
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ClassBaseInvocationDesc.java,60,284,4,2,284,71,71.00,284,71,71.00,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/Function.java,57,12,4,2,8,2,2.00,4,1,1.00,257,65,64.25,Yes
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionCollection.java,26,116,4,2,116,29,29.00,116,29,29.00,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionInvocation.java,129,616,4,2,616,154,154.00,616,154,154.00,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSignature.java,117,564,4,2,564,141,141.00,564,141,141.00,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionSupplement.java,97,452,4,2,452,113,113.00,452,113,113.00,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/FunctionUtil.java,47,224,4,2,224,56,56.00,224,56,56.00,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/ScalarFunction.java,34,176,4,2,176,44,44.00,176,44,44.00,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/function/StaticMethodInvocationDesc.java,116,540,4,2,540,135,135.00,540,135,135.00,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestCatalogUtil.java,74,56,4,2,36,9,9.00,16,4,4.00,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestColumn.java,100,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestFunctionDesc.java,110,24,4,2,12,3,3.00,0,0,0,257,65,64.25,No
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestIndexDesc.java,87,35,3,1,20,7,6.67,5,2,1.67,24,8,8.00,No
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestKeyValueSet.java,106,288,9,4,229,70,25.44,170,57,18.89,1299,465,144.33,Yes
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestSchema.java,153,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestTableDesc.java,106,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/TestTableMeta.java,97,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/statistics/TestColumnStat.java,73,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/statistics/TestStatSet.java,63,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/statistics/TestStatisticsUtil.java,62,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-common/src/test/java/org/apache/tajo/catalog/statistics/TestTableStat.java,120,110,2,2,110,55,55.00,110,55,55.00,73,71,36.50,No
3,tajo-catalog/tajo-catalog-drivers/tajo-hcatalog/src/main/java/org/apache/tajo/catalog/store/HCatalogStore.java,720,255,13,5,146,20,11.23,37,7,2.85,1256,465,96.62,Yes
3,tajo-catalog/tajo-catalog-drivers/tajo-hcatalog/src/main/java/org/apache/tajo/catalog/store/HCatalogStoreClientPool.java,150,124,5,2,74,16,14.80,24,12,4.80,548,465,109.60,Yes
3,tajo-catalog/tajo-catalog-drivers/tajo-hcatalog/src/main/java/org/apache/tajo/catalog/store/HCatalogUtil.java,132,28,5,4,26,6,5.20,24,6,4.80,693,465,138.60,Yes
3,tajo-catalog/tajo-catalog-drivers/tajo-hcatalog/src/test/java/org/apache/tajo/catalog/store/TestHCatalogStore.java,326,186,9,5,136,30,15.11,86,30,9.56,1173,465,130.33,Yes
3,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/CatalogServer.java,930,418,11,3,319,75,29.00,220,54,20.00,1321,465,120.09,Yes
3,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/LocalCatalogWrapper.java,54,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/MiniCatalogServer.java,44,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/AbstractDBStore.java,1658,86,8,3,60,12,7.50,34,11,4.25,544,256,68.00,Yes
3,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/AbstractMySQLMariaDBStore.java,244,594,2,1,594,297,297.00,594,297,297.00,222,219,111.00,No
3,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/CatalogStore.java,97,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/DerbyStore.java,305,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/MariaDBStore.java,44,608,3,2,356,301,118.67,104,301,34.67,225,219,75.00,No
3,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/MemStore.java,395,12,2,1,6,3,3.00,0,0,0,15,8,7.50,No
3,tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/MySQLStore.java,46,484,2,1,4,2,2.00,-476,-238,-238.00,222,219,111.00,No
3,tajo-catalog/tajo-catalog-server/src/test/java/org/apache/tajo/catalog/TestCatalog.java,766,233,17,4,129,18,7.59,25,7,1.47,1456,465,85.65,Yes
3,tajo-client/src/main/java/org/apache/tajo/cli/ConnectDatabaseCommand.java,63,22,2,1,12,6,6.00,2,1,1.00,260,256,130.00,No
3,tajo-client/src/main/java/org/apache/tajo/cli/CopyrightCommand.java,56,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-client/src/main/java/org/apache/tajo/cli/DefaultTajoCliOutputFormatter.java,186,401,12,5,330,189,27.50,259,189,21.58,1258,465,104.83,No
3,tajo-client/src/main/java/org/apache/tajo/cli/DescFunctionCommand.java,112,152,4,2,84,21,21.00,16,4,4.00,257,65,64.25,No
3,tajo-client/src/main/java/org/apache/tajo/cli/DescTableCommand.java,118,72,8,5,62,17,7.75,52,16,6.50,571,256,71.38,No
3,tajo-client/src/main/java/org/apache/tajo/cli/ExecExternalShellCommand.java,106,56,3,1,34,14,11.33,12,6,4.00,485,256,161.67,No
3,tajo-client/src/main/java/org/apache/tajo/cli/ExitCommand.java,40,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-client/src/main/java/org/apache/tajo/cli/HdfsCommand.java,48,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-client/src/main/java/org/apache/tajo/cli/HelpCommand.java,113,506,9,3,271,53,30.11,36,38,4.00,766,465,85.11,No
3,tajo-client/src/main/java/org/apache/tajo/cli/InvalidClientSessionException.java,24,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-client/src/main/java/org/apache/tajo/cli/InvalidStatementException.java,23,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-client/src/main/java/org/apache/tajo/cli/ListDatabaseCommand.java,41,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-client/src/main/java/org/apache/tajo/cli/ParsedResult.java,44,20,2,1,16,8,8.00,12,6,6.00,263,256,131.50,No
3,tajo-client/src/main/java/org/apache/tajo/cli/SetCommand.java,106,236,5,4,215,71,43.00,194,64,38.80,909,465,181.80,No
3,tajo-client/src/main/java/org/apache/tajo/cli/SimpleParser.java,333,364,4,2,306,152,76.50,248,123,62.00,484,256,121.00,No
3,tajo-client/src/main/java/org/apache/tajo/cli/TajoAdminCommand.java,48,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-client/src/main/java/org/apache/tajo/cli/TajoCli.java,608,1662,32,6,1106,155,34.56,550,96,17.19,2024,465,63.25,No
3,tajo-client/src/main/java/org/apache/tajo/cli/TajoCliOutputFormatter.java,84,113,4,3,104,98,26.00,95,98,23.75,912,465,228.00,No
3,tajo-client/src/main/java/org/apache/tajo/cli/TajoFileHistory.java,32,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-client/src/main/java/org/apache/tajo/cli/TajoGetConfCommand.java,48,171,3,2,171,57,57.00,171,57,57.00,475,465,158.33,No
3,tajo-client/src/main/java/org/apache/tajo/cli/TajoHAAdminCommand.java,48,171,3,2,171,57,57.00,171,57,57.00,785,465,261.67,No
3,tajo-client/src/main/java/org/apache/tajo/cli/TajoShellCommand.java,109,30,3,3,27,9,9.00,24,8,8.00,656,465,218.67,No
3,tajo-client/src/main/java/org/apache/tajo/cli/UnsetCommand.java,44,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-client/src/main/java/org/apache/tajo/cli/VersionCommand.java,40,12,3,3,6,2,2.00,0,0,0,484,465,161.33,No
3,tajo-client/src/main/java/org/apache/tajo/client/QueryStatus.java,79,9,1,1,9,9,9.00,9,9,9.00,256,256,256.00,Yes
3,tajo-client/src/main/java/org/apache/tajo/client/ResultSetUtil.java,181,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-client/src/main/java/org/apache/tajo/client/TajoAdmin.java,399,574,19,6,332,54,17.47,90,35,4.74,1657,465,87.21,No
3,tajo-client/src/main/java/org/apache/tajo/client/TajoClient.java,917,1118,26,7,870,183,33.46,622,125,23.92,1817,465,69.88,Yes
3,tajo-client/src/main/java/org/apache/tajo/client/TajoDump.java,164,10,3,2,5,2,1.67,0,0,0,477,256,159.00,No
3,tajo-client/src/main/java/org/apache/tajo/client/TajoGetConf.java,134,557,8,3,517,171,64.63,477,171,59.63,852,465,106.50,No
3,tajo-client/src/main/java/org/apache/tajo/client/TajoHAAdmin.java,184,630,3,2,630,210,210.00,630,210,210.00,785,465,261.67,No
3,tajo-client/src/main/java/org/apache/tajo/client/TajoHAClientUtil.java,78,261,3,2,261,87,87.00,261,87,87.00,785,465,261.67,No
3,tajo-client/src/main/java/org/apache/tajo/jdbc/FetchResultSet.java,82,364,4,4,364,91,91.00,364,91,91.00,603,465,150.75,No
3,tajo-client/src/main/java/org/apache/tajo/jdbc/SQLStates.java,28,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-client/src/main/java/org/apache/tajo/jdbc/TajoMemoryResultSet.java,68,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-client/src/main/java/org/apache/tajo/jdbc/TajoResultSet.java,183,12,5,4,9,3,1.80,6,3,1.20,714,465,142.80,Yes
3,tajo-client/src/main/java/org/apache/tajo/jdbc/TajoResultSetBase.java,1043,604,11,5,437,213,39.73,270,135,24.55,1337,465,121.55,Yes
3,tajo-client/src/main/java/org/apache/tajo/jdbc/TajoResultSetMetaData.java,138,32,4,4,20,5,5.00,8,2,2.00,134,57,33.50,Yes
3,tajo-common/src/main/java/org/apache/tajo/ConfigKey.java,43,156,3,3,156,52,52.00,156,52,52.00,656,465,218.67,No
3,tajo-common/src/main/java/org/apache/tajo/ExecutionBlockId.java,76,8,2,2,6,3,3.00,4,2,2.00,239,219,119.50,No
3,tajo-common/src/main/java/org/apache/tajo/OverridableConf.java,209,765,7,3,753,247,107.57,741,247,105.86,1008,465,144.00,No
3,tajo-common/src/main/java/org/apache/tajo/QueryId.java,77,8,2,2,6,3,3.00,4,2,2.00,239,219,119.50,No
3,tajo-common/src/main/java/org/apache/tajo/QueryIdFactory.java,86,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/QueryUnitAttemptId.java,79,8,2,2,6,3,3.00,4,2,2.00,239,219,119.50,Yes
3,tajo-common/src/main/java/org/apache/tajo/QueryUnitId.java,76,16,2,2,10,5,5.00,4,2,2.00,239,219,119.50,Yes
3,tajo-common/src/main/java/org/apache/tajo/SessionVars.java,175,659,13,5,656,214,50.46,653,214,50.23,1473,465,113.31,No
3,tajo-common/src/main/java/org/apache/tajo/TajoConstants.java,34,22,7,3,17,5,2.43,12,5,1.71,877,465,125.29,Yes
3,tajo-common/src/main/java/org/apache/tajo/annotation/NotNull.java,23,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/annotation/NotThreadSafe.java,27,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-common/src/main/java/org/apache/tajo/annotation/Nullable.java,25,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/annotation/ThreadSafe.java,27,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/annotation/UsedByJIT.java,31,36,1,1,36,36,36.00,36,36,36.00,31,31,31.00,No
3,tajo-common/src/main/java/org/apache/tajo/common/ProtoObject.java,22,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/common/Sleeper.java,38,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/common/exception/InvalidAddressException.java,21,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-common/src/main/java/org/apache/tajo/common/exception/NotImplementedException.java,42,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/common/type/IPv4.java,173,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/common/type/TajoTypeUtil.java,169,732,4,4,732,183,183.00,732,183,183.00,134,57,33.50,No
3,tajo-common/src/main/java/org/apache/tajo/common/type/TimeRange.java,74,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/conf/TajoConf.java,530,963,37,8,631,128,17.05,299,90,8.08,2325,465,62.84,Yes
3,tajo-common/src/main/java/org/apache/tajo/datum/BitDatum.java,119,2,1,1,1,1,1.00,0,0,0,256,256,256.00,No
3,tajo-common/src/main/java/org/apache/tajo/datum/BlobDatum.java,148,2,1,1,1,1,1.00,0,0,0,256,256,256.00,No
3,tajo-common/src/main/java/org/apache/tajo/datum/BooleanDatum.java,149,19,2,1,9,6,4.50,-1,1,-0.50,261,256,130.50,No
3,tajo-common/src/main/java/org/apache/tajo/datum/CharDatum.java,136,25,6,3,11,2,1.83,-3,0,-0.50,1461,465,243.50,No
3,tajo-common/src/main/java/org/apache/tajo/datum/DateDatum.java,239,575,5,2,339,131,67.80,103,73,20.60,702,256,140.40,Yes
3,tajo-common/src/main/java/org/apache/tajo/datum/Datum.java,225,209,10,3,187,81,18.70,165,79,16.50,1632,465,163.20,Yes
3,tajo-common/src/main/java/org/apache/tajo/datum/DatumFactory.java,379,260,7,3,185,49,26.43,110,29,15.71,1494,465,213.43,Yes
3,tajo-common/src/main/java/org/apache/tajo/datum/Float4Datum.java,331,199,7,2,152,52,21.71,105,41,15.00,1019,465,145.57,No
3,tajo-common/src/main/java/org/apache/tajo/datum/Float8Datum.java,321,207,7,2,156,61,22.29,105,41,15.00,1019,465,145.57,No
3,tajo-common/src/main/java/org/apache/tajo/datum/Inet4Datum.java,118,24,5,3,18,5,3.60,12,5,2.40,1234,465,246.80,No
3,tajo-common/src/main/java/org/apache/tajo/datum/Int2Datum.java,310,212,8,2,152,60,19.00,92,41,11.50,1024,465,128.00,No
3,tajo-common/src/main/java/org/apache/tajo/datum/Int4Datum.java,326,207,7,2,156,61,22.29,105,41,15.00,1019,465,145.57,No
3,tajo-common/src/main/java/org/apache/tajo/datum/Int8Datum.java,336,206,7,2,156,61,22.29,106,41,15.14,1019,465,145.57,No
3,tajo-common/src/main/java/org/apache/tajo/datum/IntervalDatum.java,399,560,7,2,505,434,72.14,450,434,64.29,1177,465,168.14,Yes
3,tajo-common/src/main/java/org/apache/tajo/datum/NullDatum.java,150,36,8,3,34,7,4.25,32,7,4.00,1643,465,205.38,Yes
3,tajo-common/src/main/java/org/apache/tajo/datum/NumericDatum.java,33,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/datum/ProtobufDatum.java,63,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/datum/ProtobufDatumFactory.java,79,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/datum/TextDatum.java,134,70,10,4,53,16,5.30,36,12,3.60,1481,465,148.10,No
3,tajo-common/src/main/java/org/apache/tajo/datum/TimeDatum.java,169,308,5,2,176,67,35.20,44,31,8.80,702,256,140.40,Yes
3,tajo-common/src/main/java/org/apache/tajo/datum/TimestampDatum.java,209,650,4,2,356,148,89.00,62,56,15.50,533,256,133.25,Yes
3,tajo-common/src/main/java/org/apache/tajo/datum/protobuf/AbstractCharBasedFormatter.java,69,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/datum/protobuf/ProtobufFormatter.java,155,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/datum/protobuf/ProtobufJsonFormat.java,1463,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/datum/protobuf/TextUtils.java,431,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/exception/InternalException.java,39,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/exception/InvalidCastException.java,30,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-common/src/main/java/org/apache/tajo/exception/InvalidOperationException.java,37,2,1,1,1,1,1.00,0,0,0,256,256,256.00,Yes
3,tajo-common/src/main/java/org/apache/tajo/exception/UnimplementedException.java,32,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-common/src/main/java/org/apache/tajo/exception/UnsupportedException.java,32,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/exception/ValueOutOfRangeException.java,23,50,2,2,50,25,25.00,50,25,25.00,264,219,132.00,No
3,tajo-common/src/main/java/org/apache/tajo/json/ClassNameSerializer.java,41,12,4,2,8,2,2.00,4,1,1.00,257,65,64.25,Yes
3,tajo-common/src/main/java/org/apache/tajo/json/CommonGsonHelper.java,59,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-common/src/main/java/org/apache/tajo/json/DataTypeAdapter.java,53,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-common/src/main/java/org/apache/tajo/json/DatumAdapter.java,68,18,3,2,12,8,4.00,6,8,2.00,520,256,173.33,Yes
3,tajo-common/src/main/java/org/apache/tajo/json/GsonHelper.java,42,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-common/src/main/java/org/apache/tajo/json/GsonObject.java,21,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-common/src/main/java/org/apache/tajo/json/GsonSerDerAdapter.java,22,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-common/src/main/java/org/apache/tajo/json/PathSerializer.java,35,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3,tajo-common/src/main/java/org/apache/tajo/unit/StorageUnit.java,26,6,3,3,3,1,1.00,0,0,0,503,465,167.67,No
3,tajo-common/src/main/java/org/apache/tajo/unit/TimeUnit.java,26,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/util/BitArray.java,85,10,5,3,5,1,1.00,0,0,0,817,465,163.40,No
3,tajo-common/src/main/java/org/apache/tajo/util/Bytes.java,1882,2488,2,2,1132,566,566.00,-224,-112,-112.00,483,465,241.50,Yes
3,tajo-common/src/main/java/org/apache/tajo/util/BytesUtils.java,193,440,6,4,437,217,72.83,434,217,72.33,632,465,105.33,No
3,tajo-common/src/main/java/org/apache/tajo/util/ClassSize.java,281,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/util/ClassUtil.java,179,267,5,2,224,55,44.80,181,45,36.20,513,256,102.60,Yes
3,tajo-common/src/main/java/org/apache/tajo/util/CommonTestingUtil.java,75,72,3,3,69,23,23.00,66,22,22.00,973,465,324.33,No
3,tajo-common/src/main/java/org/apache/tajo/util/Deallocatable.java,21,23,1,1,23,23,23.00,23,23,23.00,169,169,169.00,No
3,tajo-common/src/main/java/org/apache/tajo/util/FileUtil.java,130,16,1,1,14,14,14.00,12,12,12.00,169,169,169.00,Yes
3,tajo-common/src/main/java/org/apache/tajo/util/HAServiceUtil.java,245,879,3,2,879,293,293.00,879,293,293.00,785,465,261.67,Yes
3,tajo-common/src/main/java/org/apache/tajo/util/JarUtil.java,61,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/util/KeyValueSet.java,214,601,12,4,437,128,36.42,273,99,22.75,1377,465,114.75,Yes
3,tajo-common/src/main/java/org/apache/tajo/util/MurmurHash.java,181,426,2,2,426,213,213.00,426,213,213.00,476,465,238.00,No
3,tajo-common/src/main/java/org/apache/tajo/util/NetUtils.java,102,9,1,1,9,9,9.00,9,9,9.00,5,5,5.00,Yes
3,tajo-common/src/main/java/org/apache/tajo/util/NumberUtil.java,370,696,2,2,678,339,339.00,660,330,330.00,483,465,241.50,No
3,tajo-common/src/main/java/org/apache/tajo/util/Pair.java,56,138,4,4,114,38,28.50,90,30,22.50,1005,465,251.25,Yes
3,tajo-common/src/main/java/org/apache/tajo/util/ProtoUtil.java,34,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/util/ReflectionUtil.java,34,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/util/SizeOf.java,133,161,2,1,160,159,80.00,159,159,79.50,177,169,88.50,No
3,tajo-common/src/main/java/org/apache/tajo/util/StringUtils.java,273,420,7,4,420,130,60.00,420,130,60.00,1101,465,157.29,Yes
3,tajo-common/src/main/java/org/apache/tajo/util/TUtil.java,224,71,7,2,63,33,9.00,55,33,7.86,557,256,79.57,No
3,tajo-common/src/main/java/org/apache/tajo/util/TajoIdUtils.java,40,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/util/UnsafeComparer.java,137,160,1,1,160,160,160.00,160,160,160.00,169,169,169.00,No
3,tajo-common/src/main/java/org/apache/tajo/util/UnsafeUtil.java,101,115,2,1,115,73,57.50,115,73,57.50,177,169,88.50,No
3,tajo-common/src/main/java/org/apache/tajo/util/VersionInfo.java,151,0,0,0,0,0,0,0,0,0,0,0,0,No
3,tajo-common/src/main/java/org/apache/tajo/util/datetime/DateTimeConstants.java,589,1262,2,2,1262,631,631.00,1262,631,631.00,264,219,132.00,No
3,tajo-common/src/main/java/org/apache/tajo/util/datetime/DateTimeFormat.java,2043,4844,7,3,4630,2148,661.43,4416,2148,630.86,378,219,54.00,Yes
3,tajo-common/src/main/java/org/apache/tajo/util/datetime/DateTimeUtil.java,1867,4317,6,3,4317,2106,719.50,4317,2106,719.50,1241,465,206.83,Yes
3,tajo-common/src/main/java/org/apache/tajo/util/datetime/TimeMeta.java,133,308,2,2,308,154,154.00,308,154,154.00,264,219,132.00,Yes
3,tajo-common/src/test/java/org/apache/tajo/common/type/TestIPv4.java,75,0,0,0,0,0,0,0,0,0,0,0,0,No
